Manufacturer 1,Manufacturer 2,Manufacturer 3,Manufacturer 4,Manufacturer 5,y_true,reader_score
0.9,0.99888,0.582596,0.4982,0.78,0,1
0.8,0.99939,0.588763,0.1609,0.52,1,1
0.04,0.7748999999999999,0.128755,0.0228,0.07,0,0
0.7,0.99311,0.6060300000000001,0.3935,0.52,0,1
0.01,0.02953,0.301717,0.0473,0.03,0,0
0.01,0.25215,0.200278,0.0386,0.02,0,0
0.0,0.08582,0.0977096,0.0109,0.01,0,0
0.7,0.7989,0.0745481,0.078,0.7,1,1
0.0,0.0517,0.2289929999999999,0.0113,0.02,0,1
0.91,0.99973,0.6675629999999999,0.8745999999999999,0.77,0,1
0.86,0.99301,0.577862,0.8301000000000001,0.53,0,1
0.95,0.99991,0.753003,0.9942,0.92,1,1
0.03,0.31007,0.173143,0.0302,0.03,0,0
0.02,0.00735,0.135773,0.1022,0.02,0,0
0.98,1.0,0.82585,0.9968,0.92,1,1
0.02,0.99898,0.6628569999999999,0.2994,0.44,0,1
0.01,0.48955,0.150587,0.0119,0.04,0,0
0.1,0.7590699999999999,0.272646,0.0469,0.39,0,0
0.07,0.01946,0.332438,0.0026,0.02,0,0
0.64,0.8848999999999999,0.437078,0.0455,0.42,0,0
0.82,0.99944,0.677628,0.6156,0.82,0,0
0.04,0.51278,0.0925703,0.0809,0.12,0,0
0.73,0.3751,0.17997,0.5871999999999999,0.29,0,1
0.91,0.99623,0.466293,0.3712,0.86,0,1
0.03,0.46489,0.168594,0.0328,0.02,0,0
0.53,0.99129,0.39924,0.3993,0.41,0,1
0.77,0.9971799999999998,0.698665,0.5327000000000001,0.89,0,1
0.12,0.17178,0.208815,0.0689,0.04,0,1
0.46,0.46815,0.155325,0.1185,0.1,0,0
0.96,0.99996,0.7862699999999999,0.2246,0.88,0,1
0.01,0.33586,0.0964797,0.0056,0.06,0,0
0.02,0.06766,0.165674,0.0116,0.02,0,0
0.02,0.0398699999999999,0.188219,0.1445,0.12,0,0
0.91,0.99969,0.6242759999999999,0.7413,0.83,1,1
0.01,0.14618,0.0773187,0.0439,0.01,0,0
0.94,0.99979,0.804563,0.9722,0.8,0,1
0.75,0.98674,0.674129,0.3697,0.78,0,0
0.79,0.99847,0.54684,0.7076,0.86,0,1
0.96,0.99988,0.861541,0.9833,0.93,1,1
0.74,0.99906,0.545929,0.4041,0.33,0,1
0.03,0.02794,0.167936,0.0058,0.02,0,0
0.94,0.99848,0.742466,0.9783,0.84,1,0
0.02,0.03216,0.176555,0.0017,0.02,0,0
0.0,0.01497,0.231865,0.0098,0.01,0,0
0.6,0.99632,0.428638,0.41,0.33,0,0
0.58,0.97332,0.39861,0.7926000000000001,0.28,0,1
0.03,0.24593,0.4395729999999999,0.0611,0.24,0,0
0.97,0.99996,0.7191970000000001,0.9685,0.85,1,1
0.9,0.99974,0.6410680000000001,0.9274,0.85,0,1
0.89,0.98169,0.386193,0.5583,0.52,0,0
0.77,0.97534,0.627488,0.4005,0.31,0,0
0.95,0.99999,0.785532,0.9503,0.93,0,1
0.01,0.01854,0.0962095,0.1002,0.01,0,0
0.96,0.99999,0.757955,0.9884,0.9,1,0
0.98,0.99988,0.7334229999999999,0.9984,0.94,1,1
0.95,0.98308,0.507583,0.6024,0.5,1,0
0.23,0.48209,0.163063,0.0941,0.06,0,0
0.97,0.99996,0.772999,0.7681,0.88,0,0
0.79,0.99373,0.451335,0.5594,0.55,0,1
0.05,0.01089,0.102168,0.0139,0.41,0,0
0.96,0.9998,0.821233,0.9212,0.94,1,1
0.01,0.04456,0.1756859999999999,0.1452,0.02,0,0
0.01,0.20098,0.0949677,0.0256,0.02,0,0
0.04,0.01006,0.066408,0.0063,0.09,0,0
0.01,0.05448,0.117761,0.0157,0.01,0,0
0.96,0.99978,0.7553740000000001,0.9557,0.94,1,1
0.02,0.28434,0.0920538,0.024,0.03,0,0
0.01,0.03875,0.223358,0.0115,0.1,0,0
0.75,0.96072,0.588623,0.6698999999999999,0.4,0,0
0.01,0.22579,0.135102,0.0024,0.05,0,0
0.02,0.7597700000000001,0.240281,0.3725,0.44,0,1
0.1,0.8804700000000001,0.3271469999999999,0.0323,0.06,0,1
0.09,0.9639299999999998,0.243469,0.0521,0.05,0,0
0.01,0.01087,0.105514,0.0056999999999999,0.01,0,0
0.1,0.91252,0.151584,0.0229,0.14,0,0
0.95,0.9983,0.7463169999999999,0.5097,0.6,0,1
0.01,0.10354,0.125252,0.0543,0.02,0,0
0.01,0.03068,0.188093,0.0176,0.02,0,0
0.02,0.02356,0.150126,0.09,0.02,0,0
0.01,0.01945,0.144741,0.0004,0.01,0,0
0.02,0.0534799999999999,0.0965111999999999,0.1314,0.02,0,0
0.75,0.9998,0.807992,0.8676999999999999,0.83,1,1
0.07,0.36903,0.1794269999999999,0.2209,0.07,0,1
0.75,0.99833,0.528882,0.369,0.51,0,1
0.01,0.18598,0.0943626,0.0056,0.02,0,0
0.11,0.14633,0.196969,0.0195,0.16,0,0
0.71,0.99684,0.5057159999999999,0.6204999999999999,0.69,0,0
0.04,0.99959,0.781551,0.2813,0.81,0,1
0.77,0.9971799999999998,0.770835,0.6990999999999999,0.55,0,1
0.01,0.04496,0.144277,0.0245,0.06,0,0
0.02,0.24626,0.131348,0.1244,0.04,0,0
0.87,0.9695,0.554484,0.6133,0.66,0,0
0.75,0.98884,0.65384,0.3901,0.73,0,1
0.7,0.94927,0.7732720000000001,0.8639,0.75,0,1
0.98,0.99937,0.853201,0.9883,0.93,0,1
0.75,0.97739,0.408628,0.606,0.57,0,1
0.9,0.99995,0.7984399999999999,0.9201,0.87,1,1
0.97,0.99984,0.6588470000000001,0.9607,0.93,0,0
0.03,0.5892499999999999,0.357581,0.0104,0.03,0,0
0.13,0.4707399999999999,0.3944269999999999,0.124,0.16,0,0
0.43,0.93705,0.271917,0.5945,0.33,0,1
0.01,0.08254,0.2079659999999999,0.0035,0.02,0,0
0.02,0.00861,0.132673,0.0122,0.02,0,0
0.02,0.02133,0.231315,0.2889,0.04,0,0
0.04,0.36467,0.181814,0.005,0.05,0,0
0.12,0.04855,0.128579,0.0069999999999999,0.02,0,0
0.98,0.99995,0.786392,0.9705,0.86,1,1
0.02,0.10156,0.139982,0.0173,0.02,0,0
0.92,0.99934,0.784606,0.9441,0.89,0,1
0.84,0.98693,0.8192659999999999,0.6383,0.7,1,0
0.91,0.9994,0.630084,0.9028,0.9,1,1
0.73,0.99854,0.638521,0.8048000000000001,0.68,0,1
0.11,0.93204,0.133605,0.0036,0.26,0,0
0.02,0.1527099999999999,0.117336,0.0886999999999999,0.03,0,0
0.63,0.91473,0.214672,0.1518,0.44,0,1
0.87,0.9131200000000002,0.456912,0.9196,0.52,0,1
0.25,0.93774,0.5205,0.1132,0.28,0,1
0.81,0.99769,0.4766439999999999,0.3022,0.79,0,0
0.99,0.99999,0.845676,0.9956,0.95,1,1
0.01,0.70997,0.394577,0.0129,0.07,0,0
0.88,0.99899,0.758342,0.74,0.81,0,1
0.03,0.07835,0.321035,0.0311,0.07,0,0
0.04,0.02386,0.179499,0.0527,0.24,1,0
0.88,0.99997,0.716781,0.6354,0.91,1,1
0.95,0.99985,0.757362,0.6723,0.67,0,1
0.92,0.49234,0.170736,0.9496,0.2,1,0
0.95,0.99942,0.75134,0.9381,0.92,0,1
0.84,0.99825,0.54071,0.5031,0.68,0,1
0.39,0.95246,0.676018,0.8894,0.37,0,1
0.04,0.04376,0.10933,0.0034,0.03,0,0
0.71,0.99599,0.5394399999999999,0.5089,0.65,0,1
0.0,0.00819,0.0846678999999999,0.0985,0.01,0,0
0.45,0.92963,0.450014,0.0837,0.43,0,0
0.94,0.99991,0.9007069999999999,0.7343999999999999,0.87,0,1
0.84,0.3411599999999999,0.298201,0.8398,0.46,1,0
0.03,0.02036,0.317704,0.0494,0.03,0,0
0.48,0.97596,0.157666,0.7947,0.53,0,1
0.8,0.99542,0.780346,0.4332,0.52,0,1
0.52,0.98125,0.386554,0.1067,0.2,0,1
0.04,0.73563,0.17809,0.0466,0.09,0,0
0.02,0.00948,0.0774702,0.1182,0.03,0,0
0.25,0.9938,0.4097479999999999,0.5416,0.73,0,1
0.01,0.00593,0.0640115,0.0009,0.02,0,0
0.67,0.99839,0.558118,0.3798,0.55,1,1
0.11,0.12463,0.1855349999999999,0.0288,0.09,0,1
0.88,0.99932,0.772634,0.8831,0.72,0,1
0.02,0.01269,0.118068,0.0021,0.02,0,0
0.52,0.77318,0.266839,0.0431,0.04,0,0
0.92,0.99885,0.8729020000000001,0.7068000000000001,0.84,1,1
0.01,0.00882,0.0972084,0.0385,0.02,0,0
0.78,0.04874,0.071423,0.0478,0.03,0,0
0.79,0.92346,0.400032,0.491,0.25,0,1
0.95,0.9995,0.5504979999999999,0.992,0.87,1,1
0.01,0.0465,0.199765,0.1528,0.07,0,0
0.97,0.8871399999999999,0.432065,0.9242,0.87,1,1
0.97,0.99883,0.8194029999999999,0.8912,0.8,0,1
0.01,0.01181,0.129985,0.0084,0.02,0,0
0.12,0.26949,0.0871611,0.0261,0.05,0,1
0.03,0.04029,0.1401349999999999,0.0043,0.02,0,0
0.07,0.55288,0.145709,0.0087,0.08,0,0
0.88,0.99758,0.8059059999999999,0.8434,0.69,0,0
0.7,0.11007,0.221607,0.7258,0.26,0,1
0.25,0.69002,0.401648,0.3273,0.13,0,0
0.97,0.99993,0.920353,0.6275999999999999,0.57,0,1
0.05,0.04486,0.119094,0.0059,0.02,0,0
0.29,0.5739,0.152914,0.0765,0.06,0,0
0.02,0.25053,0.127939,0.136,0.02,0,0
0.87,0.99134,0.702365,0.9402,0.89,0,1
0.85,0.99817,0.6810189999999999,0.6718000000000001,0.84,0,1
0.22,0.8631700000000001,0.2434199999999999,0.5898,0.51,0,1
0.97,0.99905,0.86926,0.9968,0.94,1,1
0.86,0.99991,0.7118180000000001,0.5888,0.79,0,1
0.92,0.99942,0.6122650000000001,0.9927,0.89,1,1
0.27,0.7511899999999999,0.314501,0.0447,0.3,0,0
0.41,0.4027699999999999,0.193725,0.0077,0.35,0,1
0.01,0.11571,0.162928,0.0039,0.02,0,0
0.04,0.03195,0.103298,0.01,0.13,0,0
0.87,0.99992,0.8048820000000001,0.6249,0.89,1,1
0.9,0.99635,0.707604,0.9669,0.84,1,1
0.01,0.00754,0.156548,0.0135,0.12,0,0
0.03,0.24847,0.1335829999999999,0.0041,0.02,0,0
0.99,1.0,0.883893,0.9862,0.96,1,1
0.04,0.4867399999999999,0.285636,0.0375,0.16,0,0
0.97,0.99988,0.717229,0.9989,0.95,1,1
0.81,0.9981,0.7349519999999999,0.454,0.72,0,1
0.55,0.99962,0.724055,0.4606,0.16,0,1
0.02,0.04058,0.0842111,0.0202,0.01,0,0
0.99,0.99999,0.8124509999999999,0.9401,0.87,0,1
0.03,0.01761,0.182382,0.003,0.13,0,0
0.01,0.00903,0.078047,0.0705,0.01,0,0
0.46,0.95001,0.485593,0.674,0.5,0,1
0.9,0.99924,0.783678,0.8779,0.78,0,1
0.01,0.00565,0.145415,0.0028,0.02,0,0
0.95,0.99979,0.787732,0.9476,0.92,0,1
0.02,0.43067,0.446702,0.0423,0.02,0,0
0.99,0.99999,0.876559,0.995,0.96,1,1
0.64,0.69863,0.256605,0.4269,0.27,0,0
0.76,0.8558899999999999,0.5634239999999999,0.6414,0.59,0,0
0.96,0.99999,0.7702760000000001,0.9871,0.93,1,1
0.01,0.98117,0.454115,0.1948,0.22,0,0
0.02,0.5061899999999999,0.251813,0.0459,0.07,0,0
0.04,0.04719,0.100074,0.0006,0.02,0,0
0.99,0.99964,0.8959969999999999,0.9957,0.87,1,1
0.95,1.0,0.916062,0.8859999999999999,0.93,0,1
0.85,0.99719,0.8059780000000001,0.9071,0.88,0,1
0.01,0.05186,0.142487,0.0455,0.02,0,0
0.95,0.99952,0.545651,0.9746,0.93,0,1
0.01,0.01291,0.0822941,0.0552,0.03,0,0
0.97,0.91387,0.884331,0.8939,0.83,0,1
0.94,0.9998200000000002,0.757799,0.8901,0.79,1,1
0.71,0.0255199999999999,0.1120039999999999,0.6855,0.34,0,0
0.98,1.0,0.8214040000000001,0.9949,0.96,1,1
0.02,0.40524,0.0993528,0.0178,0.02,0,0
0.84,0.9998200000000002,0.6808310000000001,0.9311,0.93,0,1
0.01,0.57694,0.125342,0.0077,0.02,0,0
0.61,0.93937,0.252226,0.0677,0.39,0,1
0.06,0.00934,0.140283,0.0564,0.02,0,0
0.81,0.33289,0.1451339999999999,0.0677,0.03,0,0
0.81,0.98682,0.595968,0.5552,0.7,0,0
0.96,0.99999,0.772279,0.7659,0.95,0,1
0.02,0.0826399999999999,0.112215,0.1022,0.03,0,0
0.01,0.1620799999999999,0.1191059999999999,0.0286,0.08,0,0
0.03,0.11055,0.129373,0.0099,0.07,0,0
0.01,0.0069799999999999,0.0822548,0.0081,0.02,0,0
0.62,0.99697,0.439671,0.0224,0.13,0,0
0.72,0.99064,0.5887819999999999,0.1143,0.36,0,0
0.01,0.02342,0.0699036,0.0277,0.01,0,0
0.02,0.11424,0.130478,0.0077,0.04,0,0
0.92,0.99979,0.891108,0.9659,0.88,1,1
0.7,0.73455,0.2175619999999999,0.0749,0.17,0,1
0.01,0.01525,0.112094,0.0005,0.02,0,0
0.92,0.99918,0.45087,0.7506,0.71,0,1
0.96,0.99961,0.7289180000000001,0.9902,0.69,1,1
0.02,0.4226899999999999,0.398279,0.0207,0.02,0,0
0.02,0.04583,0.187545,0.0084,0.03,0,0
0.97,0.99992,0.8260350000000001,0.9905,0.96,0,1
0.02,0.2699,0.0969406,0.0511,0.03,0,1
0.71,0.99558,0.5753670000000001,0.9231,0.82,0,1
0.31,0.98012,0.416877,0.0142,0.12,0,0
0.0,0.0119,0.0858471999999999,0.1016,0.01,0,0
0.02,0.21777,0.1618929999999999,0.0065,0.03,0,0
0.01,0.0825999999999999,0.0948005,0.0045,0.01,0,0
0.03,0.01723,0.177666,0.009,0.02,0,0
0.89,0.99993,0.670926,0.9798,0.73,0,1
0.35,0.88738,0.368978,0.0365,0.07,0,1
0.92,0.99998,0.7852210000000001,0.8445,0.9,1,1
0.02,0.11615,0.23999,0.0962,0.05,0,0
0.72,0.99899,0.6678890000000001,0.4504,0.76,0,0
0.98,1.0,0.900983,0.9675,0.94,1,1
0.05,0.39357,0.140106,0.0293,0.04,0,0
0.83,0.99994,0.754758,0.5608,0.85,0,1
0.02,0.41744,0.137426,0.1101,0.08,0,0
0.97,0.99979,0.7998919999999999,0.9962,0.89,1,1
0.77,0.9961,0.5787300000000001,0.7791,0.89,0,1
0.98,0.99992,0.878891,0.97,0.92,1,1
0.81,0.9983,0.270643,0.4586,0.59,0,1
0.01,0.0520299999999999,0.249987,0.0735,0.03,0,0
0.83,0.99999,0.904139,0.9657,0.84,1,1
0.02,0.0517,0.201044,0.0059,0.02,0,0
0.02,0.6247699999999999,0.206748,0.0046999999999999,0.13,0,0
0.9,0.9998200000000002,0.620556,0.9939,0.92,0,1
0.68,0.96185,0.7460429999999999,0.4013000000000001,0.19,0,1
0.91,0.9998,0.603062,0.9842,0.88,0,1
0.28,0.97943,0.232136,0.3783,0.22,0,0
0.6,0.99794,0.7542220000000001,0.1127,0.43,0,1
0.08,0.8470799999999999,0.273659,0.0549,0.17,0,0
0.04,0.0904399999999999,0.132491,0.011,0.15,0,0
0.07,0.86539,0.167512,0.019,0.1,0,0
0.99,0.99996,0.876533,0.9518,0.9,1,1
0.01,0.04134,0.207376,0.0186,0.02,0,0
0.49,0.98024,0.4298300000000001,0.4316,0.78,0,1
0.29,0.628,0.205613,0.0281,0.12,0,0
0.76,0.99931,0.56975,0.6981,0.84,0,1
0.9,0.99618,0.40712,0.9305,0.77,0,1
0.04,0.7770199999999999,0.298942,0.0554,0.04,0,0
0.01,0.0073,0.112816,0.0085,0.06,0,0
0.01,0.04182,0.103694,0.0161,0.02,0,0
0.05,0.00665,0.141429,0.0168,0.02,0,0
0.98,0.99999,0.8634370000000001,0.9943,0.96,1,1
0.97,0.99996,0.8436549999999999,0.9525,0.97,1,1
0.99,1.0,0.909931,0.9816,0.93,1,1
0.01,0.99822,0.590334,0.9512,0.78,1,1
0.85,0.99995,0.7748689999999999,0.5401,0.89,0,1
0.8,0.99922,0.434277,0.6692,0.52,0,1
0.95,0.9982799999999998,0.7655810000000001,0.981,0.84,0,1
0.81,0.99994,0.626219,0.3907,0.84,0,1
0.01,0.00517,0.104344,0.009,0.01,0,0
0.62,0.99048,0.511533,0.0214,0.11,0,0
0.23,0.95498,0.1711869999999999,0.0536,0.06,0,0
0.01,0.08853,0.16442,0.0199,0.14,0,0
0.71,0.17608,0.121824,0.0081999999999999,0.06,0,0
0.0,0.01833,0.0871363999999999,0.011,0.01,0,0
0.82,0.99655,0.573202,0.6667000000000001,0.76,0,1
0.01,0.01892,0.204015,0.0985,0.02,0,0
0.7,0.99038,0.519818,0.6724,0.7,0,1
0.02,0.47907,0.230406,0.025,0.04,0,0
0.88,0.94424,0.315165,0.6908,0.38,0,1
0.46,0.99738,0.379529,0.6548,0.51,0,1
0.08,0.85354,0.167322,0.017,0.16,0,0
0.91,0.94655,0.720457,0.9651,0.89,0,1
0.99,0.99999,0.904387,0.9981,0.88,0,1
0.05,0.19639,0.182973,0.1007,0.02,0,1
0.99,0.99986,0.80355,0.9872,0.96,1,1
0.86,0.99993,0.6713450000000001,0.6221,0.9,0,1
0.14,0.7823100000000001,0.183045,0.2256,0.32,0,0
0.05,0.0145699999999999,0.0707975,0.0459,0.01,0,0
0.06,0.7109399999999999,0.289414,0.0096,0.23,0,0
0.12,0.8259899999999999,0.300822,0.4996,0.77,0,1
0.02,0.01527,0.131966,0.014,0.01,0,0
0.02,0.04718,0.106609,0.1133,0.02,0,0
0.03,0.0138,0.113997,0.0021,0.04,0,0
0.71,0.93387,0.374562,0.4098,0.2,0,0
0.02,0.018,0.100827,0.0012,0.01,0,0
0.97,0.98232,0.541115,0.4317,0.63,1,1
0.01,0.00861,0.0777868999999999,0.0009,0.02,0,0
0.02,0.00455,0.0875465,0.005,0.01,0,0
0.69,0.97639,0.237456,0.7161,0.2,0,0
0.01,0.01428,0.160567,0.016,0.02,0,0
0.05,0.6230399999999999,0.447597,0.0486,0.03,0,1
0.01,0.15985,0.1320859999999999,0.1464,0.03,1,0
0.01,0.0142199999999999,0.1302799999999999,0.0046999999999999,0.12,0,0
0.9,0.99997,0.578195,0.9537,0.81,0,0
0.01,0.02993,0.075918,0.0198,0.02,0,0
0.02,0.01906,0.0812078,0.0165,0.02,0,0
0.03,0.0076799999999999,0.0718731,0.0391,0.01,0,0
0.79,0.99991,0.721259,0.6879000000000001,0.83,0,1
0.94,0.99996,0.7829130000000001,0.9923,0.96,1,1
0.03,0.08561,0.191858,0.0095,0.08,0,0
0.9,0.99806,0.827923,0.9654,0.85,1,1
0.03,0.01169,0.111075,0.003,0.01,0,0
0.88,0.99983,0.60283,0.359,0.8,0,1
0.67,0.95868,0.536057,0.8966,0.82,0,1
0.08,0.04431,0.327923,0.5028,0.4,1,0
0.01,0.0764,0.139551,0.2865,0.03,0,0
0.89,0.9998200000000002,0.705654,0.9944,0.92,1,1
0.86,0.99959,0.8340549999999999,0.9876,0.91,0,1
0.9,0.9996,0.789667,0.9518,0.8,0,1
0.51,0.5362699999999999,0.2281969999999999,0.0204,0.06,0,1
0.94,0.99988,0.6919,0.9346,0.89,1,1
0.03,0.6091399999999999,0.2380469999999999,0.3406,0.11,0,0
0.06,0.90807,0.178992,0.0384,0.04,0,1
0.01,0.00532,0.0852843,0.0129,0.03,0,0
0.0,0.01134,0.127543,0.0289,0.02,0,0
0.02,0.7662300000000001,0.112855,0.0345,0.11,0,0
0.96,0.92582,0.240287,0.4997,0.22,0,0
0.02,0.51613,0.0838685,0.0139,0.03,0,0
0.92,0.99941,0.6774509999999999,0.9603,0.87,1,0
0.02,0.73137,0.317009,0.2249,0.48,0,1
0.33,0.9931299999999998,0.1568119999999999,0.0994,0.34,0,1
0.97,0.99998,0.8383750000000001,0.9834,0.95,1,1
0.63,0.98812,0.628792,0.9314,0.26,0,1
0.01,0.05024,0.100066,0.0559,0.02,0,0
0.01,0.04333,0.114908,0.0009,0.01,0,1
0.2,0.83029,0.428511,0.0853999999999999,0.28,0,1
0.89,0.99827,0.790451,0.7111,0.87,0,1
0.97,0.99962,0.6796949999999999,0.9974,0.92,1,1
0.02,0.19531,0.255637,0.0053,0.1,0,0
0.36,0.98889,0.154686,0.6418,0.64,0,1
0.04,0.16188,0.324148,0.0098,0.11,0,0
0.76,0.99907,0.746502,0.5032,0.7,0,1
0.01,0.99126,0.468406,0.0448,0.22,0,0
0.93,0.99993,0.8684209999999999,0.9449,0.87,1,1
0.02,0.0178499999999999,0.0744716,0.004,0.01,0,0
0.02,0.04543,0.121012,0.0154,0.02,0,0
0.67,0.80782,0.2214269999999999,0.0784,0.38,0,0
0.6,0.95782,0.260703,0.0401,0.14,0,0
0.06,0.16871,0.110904,0.0012,0.04,0,0
0.01,0.06506,0.171826,0.1014,0.01,0,0
0.02,0.18282,0.2074239999999999,0.0056999999999999,0.03,0,0
0.03,0.00405,0.065116,0.0126,0.02,0,0
0.82,0.99559,0.544285,0.9428,0.84,0,0
0.01,0.00476,0.1416609999999999,0.004,0.05,0,0
0.17,0.01303,0.100316,0.0023,0.07,0,0
0.04,0.04322,0.0877916999999999,0.0014,0.01,0,0
0.03,0.01812,0.0787768,0.0099,0.01,0,0
0.93,0.99748,0.943107,0.9471,0.9,1,1
0.81,0.99795,0.6591410000000001,0.9391,0.86,0,1
0.04,0.90473,0.5095930000000001,0.0108,0.06,0,0
0.04,0.83581,0.346405,0.0053,0.01,0,0
0.56,0.99302,0.699765,0.977,0.85,0,0
0.09,0.13397,0.100354,0.1049,0.16,0,0
0.91,0.99882,0.7411979999999999,0.4942,0.86,0,1
0.81,0.5344300000000001,0.257639,0.931,0.74,0,1
0.02,0.10264,0.19089,0.013,0.06,0,0
0.01,0.01022,0.129754,0.0309,0.04,0,0
0.02,0.02576,0.0790598999999999,0.0151,0.01,0,0
0.95,0.99993,0.6607649999999999,0.9862,0.93,1,1
0.01,0.5271899999999999,0.198305,0.0051,0.03,0,0
0.12,0.53195,0.245423,0.003,0.2,0,0
0.9,0.99272,0.7597790000000001,0.805,0.59,0,1
0.09,0.0077,0.270665,0.1449,0.13,0,0
0.01,0.04067,0.131695,0.0153,0.02,0,0
0.01,0.03201,0.0876583999999999,0.0008,0.02,0,0
0.02,0.02281,0.113327,0.0058,0.01,0,0
0.02,0.33922,0.291195,0.0184,0.05,0,0
0.95,0.99951,0.8348650000000001,0.9939,0.88,1,1
0.05,0.08884,0.0777414999999999,0.0026,0.08,0,0
0.01,0.04901,0.1042799999999999,0.011,0.01,0,0
0.01,0.04624,0.118479,0.0719,0.02,0,0
0.44,0.99117,0.245988,0.1222,0.11,0,1
0.11,0.20027,0.151896,0.0001,0.14,0,0
0.99,0.99983,0.866813,0.9973,0.95,1,1
0.34,0.96984,0.262857,0.0443,0.12,0,1
0.98,0.99997,0.7908700000000001,0.959,0.94,1,1
0.05,0.14732,0.2280179999999999,0.0688,0.07,0,0
0.01,0.0072599999999999,0.0867937,0.0195,0.01,0,0
0.0,0.0081999999999999,0.0884296,0.0017,0.01,0,0
0.0,0.0065599999999999,0.0558401999999999,0.0027,0.01,0,0
0.72,0.97818,0.571756,0.5082,0.28,0,0
0.79,0.9968,0.7205400000000001,0.9767,0.78,1,1
0.02,0.00351,0.0686922,0.0013,0.01,0,0
0.68,0.95735,0.712328,0.3135,0.51,0,1
0.05,0.98946,0.2604059999999999,0.5839,0.73,0,1
0.01,0.01055,0.0781021,0.0004,0.02,0,0
0.01,0.04797,0.1595079999999999,0.0296,0.02,0,1
0.83,0.99722,0.565841,0.4893,0.57,0,1
0.11,0.49463,0.2276929999999999,0.1406,0.39,0,0
0.53,0.95814,0.255334,0.1549,0.1,0,0
0.01,0.0208,0.0892631,0.0105,0.02,0,0
0.04,0.30026,0.1027569999999999,0.0034,0.01,0,0
0.85,0.0313899999999999,0.438866,0.9553,0.63,1,1
0.18,0.8929299999999999,0.6088279999999999,0.1161,0.16,0,1
0.02,0.00405,0.0792194,0.0138,0.02,0,0
0.01,0.01411,0.166747,0.0801,0.01,0,0
0.01,0.04573,0.107638,0.005,0.06,0,0
0.9,0.9913,0.818712,0.5571,0.86,0,1
0.94,0.99961,0.776289,0.9501,0.9,0,1
0.01,0.00905,0.0801789,0.0022,0.01,0,0
0.95,0.99899,0.742638,0.938,0.89,0,1
0.02,0.06172,0.288623,0.059,0.02,0,0
0.92,0.9997,0.688753,0.9458,0.94,0,1
0.01,0.06583,0.115825,0.0238,0.05,0,0
0.11,0.8159000000000001,0.1072829999999999,0.0706,0.27,0,1
0.0,0.01295,0.0831166999999999,0.0015,0.01,0,0
0.01,0.04418,0.0843076999999999,0.001,0.09,0,0
0.08,0.14478,0.192101,0.1737999999999999,0.06,0,0
0.01,0.04026,0.105896,0.0293,0.02,0,0
0.07,0.1939,0.2672,0.0862,0.11,0,0
0.89,0.99464,0.36196,0.0842,0.23,0,1
0.03,0.00612,0.0758597,0.0043,0.02,0,0
0.96,1.0,0.7706789999999999,0.994,0.95,1,1
0.97,0.99998,0.912174,0.8613,0.77,0,1
0.83,0.99519,0.481133,0.5964,0.9,0,1
0.01,0.02763,0.102306,0.0197,0.02,0,0
0.01,0.44945,0.119068,0.1274,0.01,0,0
0.04,0.0211599999999999,0.163855,0.0456,0.02,0,0
0.08,0.5292800000000001,0.198767,0.0833,0.08,0,0
0.42,0.3513599999999999,0.156993,0.4632,0.68,1,0
0.91,0.98487,0.445852,0.2144,0.32,0,1
0.03,0.3216699999999999,0.162129,0.2744,0.02,0,0
0.29,0.92165,0.532564,0.1314,0.17,0,0
0.77,0.9975299999999998,0.606402,0.6835,0.89,0,1
0.61,0.75158,0.291903,0.0408,0.2,0,0
0.02,0.4201,0.168811,0.0045,0.01,0,0
0.16,0.55051,0.473981,0.0396,0.22,0,0
0.64,0.8901600000000001,0.6350899999999999,0.025,0.15,0,1
0.54,0.99102,0.6367499999999999,0.3181,0.16,0,0
0.57,0.06304,0.2174219999999999,0.0154,0.25,0,1
0.01,0.37965,0.145637,0.0353,0.03,0,0
0.86,0.98961,0.588659,0.7803,0.84,0,1
0.98,0.99795,0.706922,0.992,0.88,1,1
0.62,0.98602,0.541493,0.1007,0.63,0,0
0.98,0.99994,0.674982,0.9894,0.94,1,1
0.04,0.99759,0.4540439999999999,0.3447,0.88,0,1
0.32,0.98144,0.137197,0.6412,0.54,0,1
0.01,0.03278,0.0762089,0.0026,0.02,0,0
0.01,0.02362,0.127511,0.4974,0.02,0,0
0.02,0.73402,0.206251,0.0079,0.15,0,0
0.97,0.99999,0.819678,0.9922,0.96,1,1
0.01,0.26534,0.154164,0.0059,0.02,0,0
0.03,0.2396199999999999,0.165012,0.0132,0.03,0,0
0.82,0.99712,0.7940470000000001,0.5972999999999999,0.76,0,1
0.95,1.0,0.79548,0.9866,0.91,0,1
0.06,0.00854,0.0814563,0.0136,0.01,0,0
0.82,0.99993,0.713519,0.6048,0.82,0,1
0.01,0.01519,0.0913731,0.0028,0.01,0,0
0.01,0.06317,0.161217,0.011,0.01,0,0
0.98,0.99938,0.8108489999999999,0.996,0.94,1,1
0.04,0.3335599999999999,0.141963,0.2565,0.29,0,1
0.02,0.39049,0.220626,0.0976,0.02,0,0
0.86,0.99827,0.791568,0.6249,0.72,0,1
0.83,0.99616,0.7578020000000001,0.9608,0.8,0,1
0.89,0.99994,0.7526470000000001,0.7289,0.91,1,1
0.18,0.90194,0.337483,0.1271,0.31,0,0
0.02,0.03378,0.0984328,0.01,0.02,0,0
